Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bishkek,PM2.5 - Principal,2019-04-20 11:00 AM,2019,04,20,11,19.1,66,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 12:00 PM,2019,04,20,12,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 01:00 PM,2019,04,20,13,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 02:00 PM,2019,04,20,14,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 03:00 PM,2019,04,20,15,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 04:00 PM,2019,04,20,16,21.3,70,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 05:00 PM,2019,04,20,17,20.1,68,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 06:00 PM,2019,04,20,18,20.5,69,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 07:00 PM,2019,04,20,19,24.7,77,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 08:00 PM,2019,04,20,20,27.3,83,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 09:00 PM,2019,04,20,21,36.2,103,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 10:00 PM,2019,04,20,22,31.6,92,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-20 11:00 PM,2019,04,20,23,29.3,87,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 12:00 AM,2019,04,21,00,29.1,87,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 01:00 AM,2019,04,21,01,28.0,84,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 02:00 AM,2019,04,21,02,28.5,85,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 03:00 AM,2019,04,21,03,31.2,91,Moderate,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 04:00 AM,2019,04,21,04,25.1,78,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 05:00 AM,2019,04,21,05,23.5,75,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 06:00 AM,2019,04,21,06,20.7,69,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 07:00 AM,2019,04,21,07,22.8,74,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 08:00 AM,2019,04,21,08,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 09:00 AM,2019,04,21,09,24.5,77,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 10:00 AM,2019,04,21,10,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 11:00 AM,2019,04,21,11,25.7,80,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 12:00 PM,2019,04,21,12,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 01:00 PM,2019,04,21,13,24.8,78,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 02:00 PM,2019,04,21,14,21.6,71,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 03:00 PM,2019,04,21,15,18.3,64,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 04:00 PM,2019,04,21,16,17.7,63,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 05:00 PM,2019,04,21,17,15.2,58,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 06:00 PM,2019,04,21,18,16.6,60,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 07:00 PM,2019,04,21,19,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 08:00 PM,2019,04,21,20,20.6,69,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 09:00 PM,2019,04,21,21,25.8,80,Moderate,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 10:00 PM,2019,04,21,22,32.4,94,Moderate,39.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-21 11:00 PM,2019,04,21,23,32.7,94,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 12:00 AM,2019,04,22,00,31.8,92,Moderate,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 01:00 AM,2019,04,22,01,37.9,107,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 02:00 AM,2019,04,22,02,31.9,93,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 03:00 AM,2019,04,22,03,21.9,72,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 04:00 AM,2019,04,22,04,17.9,63,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 05:00 AM,2019,04,22,05,14.4,56,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 06:00 AM,2019,04,22,06,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 07:00 AM,2019,04,22,07,13.3,54,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 08:00 AM,2019,04,22,08,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 09:00 AM,2019,04,22,09,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 10:00 AM,2019,04,22,10,14.5,56,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 11:00 AM,2019,04,22,11,14.7,56,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 12:00 PM,2019,04,22,12,12.3,51,Moderate,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 01:00 PM,2019,04,22,13,11.1,46,Good,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 02:00 PM,2019,04,22,14,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 03:00 PM,2019,04,22,15,21.5,71,Moderate,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 04:00 PM,2019,04,22,16,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 05:00 PM,2019,04,22,17,24.8,78,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 06:00 PM,2019,04,22,18,21.9,72,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 07:00 PM,2019,04,22,19,18.9,65,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 08:00 PM,2019,04,22,20,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 09:00 PM,2019,04,22,21,18.9,65,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 10:00 PM,2019,04,22,22,21.9,72,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-22 11:00 PM,2019,04,22,23,23.5,75,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 12:00 AM,2019,04,23,00,22.7,73,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 01:00 AM,2019,04,23,01,20.8,69,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 02:00 AM,2019,04,23,02,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 03:00 AM,2019,04,23,03,21.5,71,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 04:00 AM,2019,04,23,04,21.3,70,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 05:00 AM,2019,04,23,05,18.7,65,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 06:00 AM,2019,04,23,06,15.7,59,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 07:00 AM,2019,04,23,07,14.9,57,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 08:00 AM,2019,04,23,08,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 09:00 AM,2019,04,23,09,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 10:00 AM,2019,04,23,10,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 11:00 AM,2019,04,23,11,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 12:00 PM,2019,04,23,12,19.4,66,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 01:00 PM,2019,04,23,13,30.7,90,Moderate,42.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 02:00 PM,2019,04,23,14,29.8,88,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 03:00 PM,2019,04,23,15,24.9,78,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 04:00 PM,2019,04,23,16,21.9,72,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 05:00 PM,2019,04,23,17,19.9,67,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 06:00 PM,2019,04,23,18,17.9,63,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 07:00 PM,2019,04,23,19,16.9,61,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 08:00 PM,2019,04,23,20,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 09:00 PM,2019,04,23,21,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 10:00 PM,2019,04,23,22,15.7,59,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-23 11:00 PM,2019,04,23,23,18.8,65,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 12:00 AM,2019,04,24,00,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 01:00 AM,2019,04,24,01,22.3,72,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 02:00 AM,2019,04,24,02,20.2,68,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 03:00 AM,2019,04,24,03,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 04:00 AM,2019,04,24,04,20.6,69,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 05:00 AM,2019,04,24,05,18.4,64,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 06:00 AM,2019,04,24,06,17.9,63,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 07:00 AM,2019,04,24,07,17.2,62,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 08:00 AM,2019,04,24,08,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 09:00 AM,2019,04,24,09,17.0,61,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 10:00 AM,2019,04,24,10,16.2,60,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 11:00 AM,2019,04,24,11,16.5,60,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 12:00 PM,2019,04,24,12,26.2,81,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 01:00 PM,2019,04,24,13,25.6,79,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 02:00 PM,2019,04,24,14,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 03:00 PM,2019,04,24,15,23.9,76,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 04:00 PM,2019,04,24,16,21.4,71,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 05:00 PM,2019,04,24,17,18.2,64,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 06:00 PM,2019,04,24,18,15.1,57,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 07:00 PM,2019,04,24,19,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 08:00 PM,2019,04,24,20,13.0,53,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 09:00 PM,2019,04,24,21,13.5,54,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 10:00 PM,2019,04,24,22,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-24 11:00 PM,2019,04,24,23,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 12:00 AM,2019,04,25,00,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 01:00 AM,2019,04,25,01,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 02:00 AM,2019,04,25,02,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 03:00 AM,2019,04,25,03,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 04:00 AM,2019,04,25,04,13.0,53,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 05:00 AM,2019,04,25,05,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 06:00 AM,2019,04,25,06,10.6,44,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 07:00 AM,2019,04,25,07,11.7,49,Good,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 08:00 AM,2019,04,25,08,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 09:00 AM,2019,04,25,09,12.1,51,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 10:00 AM,2019,04,25,10,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 11:00 AM,2019,04,25,11,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 12:00 PM,2019,04,25,12,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 01:00 PM,2019,04,25,13,13.2,53,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 02:00 PM,2019,04,25,14,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 03:00 PM,2019,04,25,15,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 04:00 PM,2019,04,25,16,16.2,60,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 05:00 PM,2019,04,25,17,17.1,62,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 06:00 PM,2019,04,25,18,17.2,62,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 07:00 PM,2019,04,25,19,19.7,67,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 08:00 PM,2019,04,25,20,25.8,80,Moderate,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 09:00 PM,2019,04,25,21,24.4,77,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 10:00 PM,2019,04,25,22,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-25 11:00 PM,2019,04,25,23,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 12:00 AM,2019,04,26,00,20.9,70,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 01:00 AM,2019,04,26,01,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 02:00 AM,2019,04,26,02,33.2,95,Moderate,46.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 03:00 AM,2019,04,26,03,31.1,91,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 04:00 AM,2019,04,26,04,22.5,73,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 05:00 AM,2019,04,26,05,17.2,62,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 06:00 AM,2019,04,26,06,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 07:00 AM,2019,04,26,07,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 08:00 AM,2019,04,26,08,17.9,63,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 09:00 AM,2019,04,26,09,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 10:00 AM,2019,04,26,10,19.2,66,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 11:00 AM,2019,04,26,11,20.1,68,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 12:00 PM,2019,04,26,12,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 01:00 PM,2019,04,26,13,22.2,72,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 02:00 PM,2019,04,26,14,20.6,69,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 03:00 PM,2019,04,26,15,19.8,67,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 04:00 PM,2019,04,26,16,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 05:00 PM,2019,04,26,17,17.3,62,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 06:00 PM,2019,04,26,18,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 07:00 PM,2019,04,26,19,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 08:00 PM,2019,04,26,20,18.2,64,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 09:00 PM,2019,04,26,21,20.0,68,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 10:00 PM,2019,04,26,22,22.0,72,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-26 11:00 PM,2019,04,26,23,18.5,64,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 12:00 AM,2019,04,27,00,17.7,63,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 01:00 AM,2019,04,27,01,15.3,58,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 02:00 AM,2019,04,27,02,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 03:00 AM,2019,04,27,03,11.3,47,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 04:00 AM,2019,04,27,04,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 05:00 AM,2019,04,27,05,13.3,54,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 06:00 AM,2019,04,27,06,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 07:00 AM,2019,04,27,07,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 08:00 AM,2019,04,27,08,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 09:00 AM,2019,04,27,09,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 10:00 AM,2019,04,27,10,15.1,57,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 11:00 AM,2019,04,27,11,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 12:00 PM,2019,04,27,12,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 01:00 PM,2019,04,27,13,14.7,56,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 02:00 PM,2019,04,27,14,15.3,58,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 03:00 PM,2019,04,27,15,15.8,59,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 04:00 PM,2019,04,27,16,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 05:00 PM,2019,04,27,17,19.7,67,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 06:00 PM,2019,04,27,18,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 07:00 PM,2019,04,27,19,21.4,71,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 08:00 PM,2019,04,27,20,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 09:00 PM,2019,04,27,21,27.9,84,Moderate,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 10:00 PM,2019,04,27,22,29.4,87,Moderate,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-27 11:00 PM,2019,04,27,23,26.2,81,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 12:00 AM,2019,04,28,00,24.1,76,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 01:00 AM,2019,04,28,01,20.5,69,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 02:00 AM,2019,04,28,02,18.7,65,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 03:00 AM,2019,04,28,03,18.3,64,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 04:00 AM,2019,04,28,04,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 05:00 AM,2019,04,28,05,18.3,64,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 06:00 AM,2019,04,28,06,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 07:00 AM,2019,04,28,07,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 08:00 AM,2019,04,28,08,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 09:00 AM,2019,04,28,09,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 10:00 AM,2019,04,28,10,14.8,57,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 11:00 AM,2019,04,28,11,17.6,63,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 12:00 PM,2019,04,28,12,19.6,67,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 01:00 PM,2019,04,28,13,18.4,64,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2019-04-28 02:00 PM,2019,04,28,14,17.3,62,Moderate,16.0,UG/M3,1 Hr,Valid
