Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bishkek,PM2.5 - Principal,2023-01-22 09:00 PM,2023,01,22,21,266.6,317,Hazardous,346.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-22 10:00 PM,2023,01,22,22,322.3,372,Hazardous,378.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-22 11:00 PM,2023,01,22,23,299.6,350,Hazardous,277.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 12:00 AM,2023,01,23,00,250.8,301,Hazardous,202.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 01:00 AM,2023,01,23,01,229.8,280,Very Unhealthy,209.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 02:00 AM,2023,01,23,02,207.9,258,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 03:00 AM,2023,01,23,03,201.9,252,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 04:00 AM,2023,01,23,04,239.4,289,Very Unhealthy,277.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 05:00 AM,2023,01,23,05,313.2,363,Hazardous,387.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 06:00 AM,2023,01,23,06,277.6,328,Hazardous,242.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 07:00 AM,2023,01,23,07,221.8,272,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 08:00 AM,2023,01,23,08,203.4,253,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 09:00 AM,2023,01,23,09,176.1,226,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 10:00 AM,2023,01,23,10,163.0,213,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 11:00 AM,2023,01,23,11,174.0,224,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 12:00 PM,2023,01,23,12,167.5,218,Very Unhealthy,161.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 01:00 PM,2023,01,23,13,153.2,204,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 02:00 PM,2023,01,23,14,141.1,195,Unhealthy,129.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 03:00 PM,2023,01,23,15,105.0,177,Unhealthy,69.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 04:00 PM,2023,01,23,16,93.9,171,Unhealthy,83.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 05:00 PM,2023,01,23,17,105.9,177,Unhealthy,118.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 06:00 PM,2023,01,23,18,116.9,183,Unhealthy,128.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 07:00 PM,2023,01,23,19,122.9,186,Unhealthy,129.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 08:00 PM,2023,01,23,20,132.4,191,Unhealthy,142.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 09:00 PM,2023,01,23,21,118.2,183,Unhealthy,104.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 10:00 PM,2023,01,23,22,98.6,173,Unhealthy,79.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-23 11:00 PM,2023,01,23,23,80.7,164,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 12:00 AM,2023,01,24,00,69.8,158,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 01:00 AM,2023,01,24,01,60.4,154,Unhealthy,51.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 02:00 AM,2023,01,24,02,49.2,135,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 03:00 AM,2023,01,24,03,43.5,121,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 04:00 AM,2023,01,24,04,40.7,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 05:00 AM,2023,01,24,05,32.3,93,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 06:00 AM,2023,01,24,06,29.1,87,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 07:00 AM,2023,01,24,07,27.0,82,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 08:00 AM,2023,01,24,08,25.5,79,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 09:00 AM,2023,01,24,09,29.2,87,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 10:00 AM,2023,01,24,10,40.1,112,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 11:00 AM,2023,01,24,11,51.5,140,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 12:00 PM,2023,01,24,12,48.2,132,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 01:00 PM,2023,01,24,13,50.6,138,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 02:00 PM,2023,01,24,14,57.3,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 03:00 PM,2023,01,24,15,64.6,156,Unhealthy,72.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 04:00 PM,2023,01,24,16,73.8,160,Unhealthy,83.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 05:00 PM,2023,01,24,17,83.4,165,Unhealthy,93.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 06:00 PM,2023,01,24,18,85.2,166,Unhealthy,87.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 07:00 PM,2023,01,24,19,89.6,169,Unhealthy,94.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 08:00 PM,2023,01,24,20,119.3,184,Unhealthy,149.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 09:00 PM,2023,01,24,21,109.1,179,Unhealthy,99.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 10:00 PM,2023,01,24,22,94.0,171,Unhealthy,79.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-24 11:00 PM,2023,01,24,23,78.0,163,Unhealthy,62.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 12:00 AM,2023,01,25,00,60.5,154,Unhealthy,43.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 01:00 AM,2023,01,25,01,50.7,138,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 02:00 AM,2023,01,25,02,39.8,112,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 03:00 AM,2023,01,25,03,38.4,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 04:00 AM,2023,01,25,04,36.7,104,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 05:00 AM,2023,01,25,05,35.3,100,Moderate,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 06:00 AM,2023,01,25,06,31.6,92,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 07:00 AM,2023,01,25,07,25.3,79,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 08:00 AM,2023,01,25,08,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 09:00 AM,2023,01,25,09,31.0,91,Moderate,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 10:00 AM,2023,01,25,10,41.5,116,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 11:00 AM,2023,01,25,11,48.2,132,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 12:00 PM,2023,01,25,12,43.1,120,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 01:00 PM,2023,01,25,13,42.5,118,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 02:00 PM,2023,01,25,14,54.7,148,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 03:00 PM,2023,01,25,15,65.8,156,Unhealthy,77.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 04:00 PM,2023,01,25,16,72.9,160,Unhealthy,80.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 05:00 PM,2023,01,25,17,68.9,158,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 06:00 PM,2023,01,25,18,94.5,171,Unhealthy,120.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 07:00 PM,2023,01,25,19,147.7,199,Unhealthy,201.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 08:00 PM,2023,01,25,20,135.8,192,Unhealthy,124.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 09:00 PM,2023,01,25,21,127.4,188,Unhealthy,119.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 10:00 PM,2023,01,25,22,120.7,185,Unhealthy,114.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-25 11:00 PM,2023,01,25,23,105.3,177,Unhealthy,90.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 12:00 AM,2023,01,26,00,121.6,185,Unhealthy,138.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 01:00 AM,2023,01,26,01,101.8,175,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 02:00 AM,2023,01,26,02,87.4,167,Unhealthy,73.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 03:00 AM,2023,01,26,03,71.2,159,Unhealthy,55.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 04:00 AM,2023,01,26,04,60.6,154,Unhealthy,50.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 05:00 AM,2023,01,26,05,62.8,155,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 06:00 AM,2023,01,26,06,51.8,141,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 07:00 AM,2023,01,26,07,42.4,118,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 08:00 AM,2023,01,26,08,40.7,114,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 09:00 AM,2023,01,26,09,43.3,120,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 10:00 AM,2023,01,26,10,53.1,144,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 11:00 AM,2023,01,26,11,51.0,139,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 12:00 PM,2023,01,26,12,58.0,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 01:00 PM,2023,01,26,13,71.5,159,Unhealthy,85.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 02:00 PM,2023,01,26,14,163.7,214,Very Unhealthy,256.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 03:00 PM,2023,01,26,15,189.9,240,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 04:00 PM,2023,01,26,16,181.4,232,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 05:00 PM,2023,01,26,17,147.7,199,Unhealthy,114.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 06:00 PM,2023,01,26,18,126.3,188,Unhealthy,105.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 07:00 PM,2023,01,26,19,121.1,185,Unhealthy,116.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 08:00 PM,2023,01,26,20,134.6,192,Unhealthy,148.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 09:00 PM,2023,01,26,21,127.8,188,Unhealthy,121.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 10:00 PM,2023,01,26,22,109.9,179,Unhealthy,92.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-26 11:00 PM,2023,01,26,23,97.9,173,Unhealthy,86.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 12:00 AM,2023,01,27,00,82.9,165,Unhealthy,68.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 01:00 AM,2023,01,27,01,70.9,159,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 02:00 AM,2023,01,27,02,59.4,153,Unhealthy,48.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 03:00 AM,2023,01,27,03,55.7,151,Unhealthy,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 04:00 AM,2023,01,27,04,46.8,129,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 05:00 AM,2023,01,27,05,59.9,153,Unhealthy,73.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 06:00 AM,2023,01,27,06,48.4,133,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 07:00 AM,2023,01,27,07,42.7,119,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 08:00 AM,2023,01,27,08,36.3,103,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 09:00 AM,2023,01,27,09,44.6,123,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 10:00 AM,2023,01,27,10,54.3,147,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 11:00 AM,2023,01,27,11,53.1,144,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 12:00 PM,2023,01,27,12,50.0,137,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 01:00 PM,2023,01,27,13,43.5,121,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 02:00 PM,2023,01,27,14,81.2,164,Unhealthy,119.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 03:00 PM,2023,01,27,15,132.6,191,Unhealthy,184.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 04:00 PM,2023,01,27,16,198.3,248,Very Unhealthy,264.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 05:00 PM,2023,01,27,17,234.7,284,Very Unhealthy,271.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 06:00 PM,2023,01,27,18,239.3,289,Very Unhealthy,244.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 07:00 PM,2023,01,27,19,217.2,267,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 08:00 PM,2023,01,27,20,261.1,312,Hazardous,305.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 09:00 PM,2023,01,27,21,216.5,266,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 10:00 PM,2023,01,27,22,167.7,218,Very Unhealthy,119.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-27 11:00 PM,2023,01,27,23,115.9,182,Unhealthy,64.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 12:00 AM,2023,01,28,00,80.4,164,Unhealthy,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 01:00 AM,2023,01,28,01,69.7,158,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 02:00 AM,2023,01,28,02,63.3,155,Unhealthy,57.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 03:00 AM,2023,01,28,03,49.6,136,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 04:00 AM,2023,01,28,04,41.3,115,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 05:00 AM,2023,01,28,05,30.1,89,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 06:00 AM,2023,01,28,06,26.5,81,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 07:00 AM,2023,01,28,07,21.2,70,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 08:00 AM,2023,01,28,08,22.0,72,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 09:00 AM,2023,01,28,09,24.5,77,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 10:00 AM,2023,01,28,10,27.2,83,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 11:00 AM,2023,01,28,11,38.1,107,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 12:00 PM,2023,01,28,12,91.5,170,Unhealthy,145.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 01:00 PM,2023,01,28,13,118.2,183,Unhealthy,145.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 02:00 PM,2023,01,28,14,146.6,198,Unhealthy,175.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 03:00 PM,2023,01,28,15,122.8,186,Unhealthy,99.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 04:00 PM,2023,01,28,16,102.4,175,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 05:00 PM,2023,01,28,17,82.7,165,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 06:00 PM,2023,01,28,18,74.8,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 07:00 PM,2023,01,28,19,140.4,195,Unhealthy,206.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 08:00 PM,2023,01,28,20,153.2,204,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 09:00 PM,2023,01,28,21,140.1,195,Unhealthy,127.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 10:00 PM,2023,01,28,22,116.0,182,Unhealthy,92.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-28 11:00 PM,2023,01,28,23,106.5,177,Unhealthy,97.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 12:00 AM,2023,01,29,00,106.7,177,Unhealthy,107.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 01:00 AM,2023,01,29,01,83.8,166,Unhealthy,61.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 02:00 AM,2023,01,29,02,61.4,154,Unhealthy,39.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 03:00 AM,2023,01,29,03,50.2,137,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 04:00 AM,2023,01,29,04,42.0,117,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 05:00 AM,2023,01,29,05,50.5,138,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 06:00 AM,2023,01,29,06,51.2,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 07:00 AM,2023,01,29,07,44.1,122,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 08:00 AM,2023,01,29,08,38.5,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 09:00 AM,2023,01,29,09,38.2,108,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 10:00 AM,2023,01,29,10,38.1,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 11:00 AM,2023,01,29,11,39.0,110,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 12:00 PM,2023,01,29,12,45.0,124,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 01:00 PM,2023,01,29,13,41.3,115,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 02:00 PM,2023,01,29,14,42.5,118,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 03:00 PM,2023,01,29,15,37.7,106,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 04:00 PM,2023,01,29,16,32.6,94,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 05:00 PM,2023,01,29,17,41.8,117,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 06:00 PM,2023,01,29,18,46.5,128,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 07:00 PM,2023,01,29,19,92.5,170,Unhealthy,138.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 08:00 PM,2023,01,29,20,101.3,175,Unhealthy,110.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 09:00 PM,2023,01,29,21,117.1,183,Unhealthy,133.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 10:00 PM,2023,01,29,22,136.0,193,Unhealthy,155.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-29 11:00 PM,2023,01,29,23,182.5,233,Very Unhealthy,229.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 12:00 AM,2023,01,30,00,160.7,211,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 01:00 AM,2023,01,30,01,123.9,186,Unhealthy,87.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 02:00 AM,2023,01,30,02,98.9,173,Unhealthy,74.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 03:00 AM,2023,01,30,03,78.4,163,Unhealthy,58.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 04:00 AM,2023,01,30,04,65.7,156,Unhealthy,53.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 05:00 AM,2023,01,30,05,44.3,123,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 06:00 AM,2023,01,30,06,33.6,96,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 07:00 AM,2023,01,30,07,27.3,83,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 08:00 AM,2023,01,30,08,31.1,91,Moderate,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 09:00 AM,2023,01,30,09,35.5,101,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 10:00 AM,2023,01,30,10,36.7,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 11:00 AM,2023,01,30,11,48.8,134,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2023-01-30 12:00 PM,2023,01,30,12,47.9,132,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
